COL|(MERC) Colony Park, Mercury
CCR|(MERC) Country Cruiser, Mercury; (OLDS) Custom Cruiser, Oldsmobile
560|(MERZ) 560 Series, Mercedes-Benz
EDV|(MITS) Endeavor, Mitsubishi
KOR|(DAEW) Korando, Daewoo
ISE|(BMW) Isetta, BMW
LS|(LINC) LS, Lincoln-Continental; (STRN) LS-Sedan, Saturn
E50|(MERZ) E500, Mercedes-Benz
PUN|(FIAT) Punto, Fiat
SAM|(SUZI) Samurai, Suzuki
99|(SAA) 99, Saab
125|(TRIU) 1250, Triumph
LS8|(LINC) LS8, Lincoln-Continental
R12|(RENA) R-12, Renault
RDX|RDX
PHA|(ROL) Phantom, Rolls-Royce; (VOLK) Phaeton, Volkswagen
825|(STLG) 825, Sterling; (GLBL) E825, Global Electric Motorcars
OPT|(PASS) Optima, Passport; (KIA) Optima, Kia; (CHEV) Optra, Chevrolet
TRK|(CHEV) Tracker (beginning vehicle year 1998), Chevrolet; (GEO) Tracker, GEO
002|(BMW) 2002 Series, BMW
XJR|(JAGU) XJR, Jaguar
SYC|(GMC) Syclone, General Motors Corp.
GPA|(PONI) Grand Parisienne, Pontiac (Canadian) (Also see make Pontiac)
FPR|(ROL) Flying Spur, Rolls-Royce
CST|(FORD) Customline, Ford (see English, French, German, and Italian Ford); (TOYT) Celica, Toyota
C24|(MERZ) C240, Mercedes-Benz
SON|(HYUN) Sonata, Hyundai; (GMC) Sonoma, General Motors Corp.; (SAA) Sonnet, Saab
GLW|(MERZ) Gelaendewagen (G-Wagen), Mercedes-Benz
FLA|(LNCI) Flavia, Lancia
THA|(ENGF) Thames, English Ford (British)
444|(VOLV) PV444, Volvo
ELL|(CHEV) Chevelle, Concours (Chevelle only), Deluxe (Chevelle), Greenbrier (Chevelle), Nomad (Chevelle), Chevrolet
AVN|(DODG) Avenger, Dodge
AV|(ASVE) Assembled Vehicles
MTZ|(CHEV) Matiz, Chevrolet; (PONT) Matiz, Pontiac
DUN|(SPEC) Dune Buggies
356|(PORS) 356, Porsche
G55|(MERZ) G55, Mercedes-Benz
KAD|(OPEL) Kadette, Opel (imported by Buick)
R32|(VOLK) R32, Volkswagen
HOL|(OLDS) Holiday, Oldsmobile
SE|(ASUN) SE, Asuna; (NISS) SE-V6, Nissan
CRF|(CHRY) Crossfire, Chrysler
BVD|(OLDS) Bravada, Oldsmobile
733|(BMW) 733 Series, BMW
180|(AUST) 1800, Austin; (BMW) 1800, BMW; (MERZ) 180 Series, Mercedes-Benz; (VOLV) 1800 Series, Volvo
245|(VOLV) 245 Series, Volvo
XC7|(VOLV) XC70, Volvo
A10|(AUST) A99 & 110, Austin
V8|(AUDI) V-8, Audi
A2|(AUDI) A2, Audi
THU|(FORD) Thunderbird, Ford (see English, French, German, and Italian Ford); (MODE) 1955 Thunderbird, Model A and Model T Motor Car Reproduction Corp.
AMG|(ISU) Amigo, Isuzu
SIW|(ROL) Silver Wraith, Rolls-Royce
310|(DATS) 310, Datsun
DLM|(OLDS) Delmont 88, Oldsmobile
F35|(FERR) F355, Ferrari; (FORD) F350, Ford (see English, French, German, and Italian Ford)
SNI|(HUMB) Snipe, Humber; (HILL) Snipe, Hillman
CRL|(PLYM) Caravelle, Plymouth
SER|(ROL) Silver Seraph, Rolls-Royce
504|(PEUG) 504 Series, Peugeot
1LS|(AUDI) 100LS, Audi
TRS|(CADI) Touring Sedan, Cadillac
VIS|(EGIL) Vision, Eagle; (OLDS) Vista Cruiser, Oldsmobile
MK5|(LINC) Mark V, Lincoln-Continental; (MORG) 4/4 Mark 5, Morgan
CIR|(CHRY) Cirrus, Chrysler
BET|(LNCI) Beta Series, Lancia
AS6|(AUDI) S6, Audi
510|(DATS) 510, Datsun
SKH|(BUIC) Skyhawk, Buick
CJ5|(JEEP) CJ-5, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) CJ-5, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) CJ-5, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
SEP|(KIA) Sephia, Kia Motors Corp.
CSM|(MAZD) Cosmo, Mazda
C65|CL65
280|(BMW) 2800 Series, BMW; (DATS) 280Z, Datsun; (MERZ) 280 Series, Mercedes-Benz; (MERZ) SLK280, Mercedes - Benz; (ISU) i280, Isuzu
VGR|(MERC) Nautica Villager, Villager Minivan, Mercury
TL|Trailers
XJ8|(JAGU) XJ8, Jaguar
TER|(TOYT) Tercel, Toyota
A55|(AUST) A55, Austin
D21|(CITR) DS-21 & D21, Citroen
GVY|(CHRY) Grand Voyager, Chrysler
CLD|(CHEV) Colorado, Chevrolet
ESC|(CADI) Escalade, Cadillac; (ENGF) Escort, English Ford (British); (FORD) Escort, Ford (see English, French, German, and Italian Ford)
G5|(PONT) G5, Pontiac
DUS|(PLYM) Duster, Plymouth
SB|(VOLK) Squareback, Volkswagen
M35|(MERZ) ML350, Mercedes-Benz; (INFI) M35, M35 Sport, M35 X, Infiniti
450|(MERZ) 450 Series, Mercedes-Benz
RX2|(MAZD) RX2 (rotary engine), Mazda
2P2|(PONT) 2+2, Pontiac
62|(CADI) 62 Series, Cadillac
DAY|(DODG) Daytona, Dodge; (FERR) Daytona, Ferrari; (STU) Daytona, Studebaker
CPE|(MASE) Coupe/Coupe GT, Maserati
HOT|(AERO) Hot Air Balloon
XTY|(JAGU) X-Type, Jaguar
SUP|(HUDS) Super, Hudson; (BUIC) Super, Buick; (FORD) Super, Ford (see English, French, German, and Italian Ford); (HILL) Super Minx, Hillman; (LOTU) Super 7, Lotus; (OLDS) Super 88, Oldsmobile; (PONT) Super Chief, Pontiac; (PORS) Super, Porsche; (RAMB) Super, Rambler (mfd. prior to 1966; 1966 and later Ramblers - see make American Motors); (TOYT) Supra, Toyota
MOC|(CHEV) Monte Carlo, Chevrolet
DED|(LNCI) Dedra, Lancia
INS|(HOND) Insight, Honda
SNF|(PONT) Sunfire, Pontiac
MEA|(DODG) Meadowbrook, Dodge
LES|(BUIC) Le Sabre, Buick
NX|(NISS) NX, Nissan
VAL|(PLYM) Valiant, Plymouth
CVN|(DODG) Caravan, Dodge; (CHRY) Caravan, Chrysler
545|(BMW) 545i, BMW
M30|(INFI) M30, Infiniti
TTN|(NISS) Titan, Nissan
B25|(MAZD) B2500, Mazda
X3|(BMW) X3, BMW
TR6|(TRIU) TR6, Triumph
G25|(ALFA) GTV6 2.5, Alfa Romeo
COB|(EXCL) Cobra, Excalibur; (FORD) Cobra (also see make Shelby American), Ford (see English, French, German, and Italian Ford); (VOLV) Combi, Volvo
OXF|(MORR) Oxford, Morris
GRE|(AMER) Gremlin, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
SPT|(CHEV) Sportvan, Chevrolet; (ENCR) Sport, Encore; (KIA) Sportage (sport utility), Kia Motors Corp.; (SUBA) Outback Sport (station wagon), Subaru
LX|(RENA) Luxe, Renault
QTO|(AUDI) Quattro, Audi
V12|(JAGU) V12, Jaguar
SC|(STRN) SC, Saturn
3GT|(MITS) 3000 GT, Spyder 3000 GT, Mitsubishi
XST|(FORD) Explorer Sport Trac, Ford (see English, French, German, and Italian Ford)
A3|A3 (Sportback)
XG|(HYUN) XG, Hyundai
RAW|(FORD) Ranch Wagon, Ford (see English, French, German, and Italian Ford); (METE) Ranch Wagon, Meteor (Canadian Mercury)
RAP|(SUNB) Rapier, Sunbeam
CH2|(CHEV) Chevy II, Chevrolet
ACV|(OLDS) Achieva, Oldsmobile
TRV|(MORR) Traveller, Morris
SEN|(DODG) Seneca, Dodge; (NISS) Sentra, Nissan
BOR|(MASE) Bora, Maserati
AX|(CITR) AX, Citroen
MET|(CHEV) Metro (beginning vehicle year 1998), Chevrolet; (GEO) Metro, GEO; (NASH) Metropolitan, Nash
RAB|(VOLK) Rabbit, Volkswagen
C32|(MERZ) C320, Mercedes-Benz
KIN|(CHEV) Kingswood, Chevrolet
533|(BMW) 533i, BMW
SSR|(EXCL) SS Roadster, Excalibur; (CHEV) SSR, Chevrolet
DL|(SUBA) DL, Subaru; (VOLV) DL, Volvo
C10|(CHEV) C10, Chevrolet
TAU|(FORD) Taurus, Ford (see English, French, German, and Italian Ford)
F65|(FORD) F650 Super Crew, Ford
228|(MASE) 228, Maserati
VEM|(DKW) Vemag, DKW
PNT|(VOLK) Pointer, Volkswagon
MTS|(JAGU) Mark Ten Salon, Jaguar
FOX|(AUDI) 80 LS (Fox), Audi; (VOLK) Fox, Volkswagen
CJ7|(JEEP) CJ-7, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) CJ-7, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) CJ-7, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
AA4|(AUDI) A4, Audi
S55|SLK55
RA|(AMER) Rambler American, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
FX4|(INFI) FX45, Infiniti
MGT|(MG) MGC/GT, MG
MER|(MASE) Merak, Maserati
F25|(FORD) F250 Supercab (pickup), Ford (see English, French, German, and Italian Ford)
CE|Construction Equipment
FIE|(PONT) Fiero, Pontiac
26S|(ALFA) 2600 Spider, Alfa Romeo
SCP|(HYUN) Scoupe, Hyundai; (HILL) Sceptre, Hillman; (MONA) Sceptre, Monarch
GHI|(MASE) Ghibli, Maserati
92|9-2X
ELA|(LOTU) Elan, Lotus
TRE|(MITS) Tredia, Mitsubishi
ENZ|(FERR) Enzo, Ferrari
325|(BMW) 325, BMW; (BMW) 325Xi, BMW
ID9|(CITR) ID-19, Citroen
VIV|(VAUX) Viva, Vauxhall
CTY|(FORD) Think City (Elec.Veh. Model Year 2002), Ford
SPO|(AMER) Sportabout, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (BUIC) Sportswagon, Buick; (VOLV) Sport, Volvo
EL|(ACUR) EL, Acura (Import from Canada)
SIG|(MITS) Sigma, Mitsubishi; (PLYM) Signet (Valiant), Plymouth
LUC|(MONA) Lucerne, Monarch; (BUIC) Lucerne, Buick
Z3|(BMW) Z3, BMW
ACC|(HYUN) Accent, Hyundai; (HOND) Accord, Honda; (PLYM) Acclaim, Plymouth
DRA|(KAIS) Dragon, Kaiser
PLT|(HOND) Pilot, Honda
ALL|(CADI) Allante, Cadillac; (AUDI) Allroad, Audi
G75|(SAA) GT 750, Saab
ROD|(ISU) Rodeo, Isuzu; (DLHY) Roadster, Delahaye; (LAMO) Roadster, Lamborghini; (PANZ) Roadster, Panoz Auto Development Co.; (BRSH) Roadster, Brush (antique vehicles); (SHEB) Roadster, Shelby
SCT|(INTL) Scout, International Harvester
LEB|(IMPE) Le Baron (for vehicle year thru 1975), Imperial (for vehicle years 1955-1983, use VMA/IMPE; for vehicle years prior to 1955 and vehicle years 1990-1993, see make Chrysler)
PRI|(BMC) Princess, B M C; (CHEV) Prism (beginning vehicle year 1998), Chevrolet; (GEO) Prizm, GEO; (NSU) Prinz, Nsu Prinz; (TOYT) Prius, Toyota
PLU|(LOTU) Plus Two, Lotus
L7|(BMW) L7, BMW
VOY|(CHRY) Voyager, Chrysler; (MERC) Voyager, Mercury; (PLYM) Voyager, Plymouth
SIC|(ROL) Silver Cloud, Rolls-Royce
XJ4|(JAGU) XJ40, Jaguar
WAG|(JEEP) Wagoneer, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Wagoneer, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Wagoneer, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (STU) Wagonaire, Studebaker
SAR|(CHRY) Saratoga, Chrysler
550|(BMW) 550i, BMW
SL3|(MERZ) SLK320 Coupe/Roadster, Mercedes-Benz
ENV|(GMC) Envoy, General Motors Corp.; (VAUX) Envoy, Vauxhall
M12|(VACR) M12 (sport coupe), Vector Aeromotive Corp.
TT|(AUDI) 2000 TT-Coupe, 2000 TT-Roadster, Audi
CTS|(CADI) CTS, Cadillac
AMB|(AMER) Ambassador, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (NASH) Ambassador, Nash; (RAMB) Ambassador, Rambler (mfd. prior to 1966; 1966 and later Ramblers - see make American Motors)
ION|(STRN) Ion, Saturn
D19|(CITR) DS-19, Citroen
BJA|(SUBA) Baja, Subaru
84C|(BMW) 840Ci, BMW
STD|(OLDS) Standard, Oldsmobile
JMY|(GMC) Jimmy, General Motors Corp.
AS8|(AUDI) S8, Audi
97|9-7X
GRD|(PONT) Grand Ville, Pontiac
AUR|(OLDS) Aurora, Oldsmobile; (STRN) Aura, XE, XR, Saturn
2SX|(DATS) 200SX, Datsun
SPC|(KIA) Spectra, Kia Motors Corp.
REB|(AMER) Rebel, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
BAC|(BESA) Baci, Besasie Automobile Co., Inc.
AMX|(AMER) AMX, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
SLS|SLS (Badged Separately Beginning 7/2003)
412|(VOLK) 411/412, Volkswagen
STR|(DODG) St. Regis, Dodge; (FIAT) Strada, Fiat; (PONI) Strato Chief, Pontiac (Canadian) (Also see make Pontiac); (PONT) Streamliner, Pontiac
B20|(MAZD) B2000, Mazda
GTI|(MASE) GTI Series, Maserati; (VOLK) GTI, Volkswagen
COY|(FORD) Country Sedan, Ford (see English, French, German, and Italian Ford); (METE) Country Sedan, Meteor (Canadian Mercury)
ODY|(HOND) Odyssey (minivan), Honda
LCR|(TOYT) Land Cruiser, Toyota; (BUIC) Lacrosse, Buick
MX6|(MAZD) MX6, Mazda
C36|(MERZ) C36, Mercedes-Benz
APO|(BUIC) Apollo, Buick
GLT|(VOLV) GLT, Volvo
S33|(MERC) S-33, Mercury; (METE) S-33, Meteor (Canadian Mercury)
SPR|(AUHE) Sprite, Austin-Healy; (CHEV) Sprint, Chevrolet; (MG) Sprite, MG; (ROL) Silver Spur, Rolls-Royce; (MERZ) Sprinter, Mercedes-Benz ; (DODG) Sprinter, Dodge
CLA|(RAMB) Classic, Rambler (mfd. prior to 1966; 1966 and later Ramblers - see make American Motors); (CHEV) Classic, Chevrolet
XC9|(VOLV) XC90, Volvo
J12|(JAGU) XJ12, Jaguar
505|(PEUG) 505 Series, Peugeot
MOT|(FORD) Model T, Ford (see English, French, German, and Italian Ford); (MERC) Montclair, Mercury
SLR|(MERZ) SLR McLaren, Mercedes-Benz
CNC|(CHRY) Concorde, Chrysler
UPL|(CHEV) Uplander (Crossover Sport Van), Chevrolet
XKE|(JAGU) XK-E Series, Jaguar
FUT|(FORD) Futura, Ford (see English, French, German, and Italian Ford)
E45|(FORD) Econoline E-450, Ford
QX4|(INFI) QX4, Infiniti
SR5|(TOYT) SR5, Toyota
XL7|(SUZI) XL-7 or XL-7 Grand Vitara, Suzuki
EPC|(VAUX) Epic, Vauxhall
524|(BMW) 524 Series, BMW
MAG|(DODG) Magnum, Dodge; (MG) Magnette, MG
425|(MASE) 425, Maserati
38L|(JAGU) 3.8 Litre, Jaguar
CON|(AMER) Concord, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (BENT) Continental Convertible, Bentley; (CADI) Concours, Cadillac; (CHRY) Conquest (vehicle year 1987 and later), Chrysler; (DODG) Conquest (vehicle year 1986 only), Dodge; (ENGF) Consul, English Ford (British); (LINC) Continental, Lincoln-Continental
AUD|(DKW) Audi, DKW
FB|(VOLK) Fastback, Volkswagen
90A|(SAA) 9000, Saab
ZOD|(ENGF) Zodiac, English Ford (British)
KAR|(PORS) Karman, Porsche; (VOLK) Karmann Ghia, Volkswagen
FAR|(FORD) Fairmont, Ford (see English, French, German, and Italian Ford)
RX3|(LEXS) RX300, Lexus; (MAZD) RX3 (rotary engine), Mazda
CW3|(FORD) Club Wagon E350, Ford (see English, French, German, and Italian Ford)
CRV|(HOND) CRV, Honda; (OLDS) Caravan, Oldsmobile; (RENA) Caravelle, Renault
LAG|(ASTO) Lagonda, Aston Martin
MLN|Milan
WAS|(HUDS) Wasp, Hudson
DIA|(LAMO) Diablo, Lamborghini; (MITS) Diamante, Mitsubishi
G45|(BUIC) GS455, Buick; (LEXS) GS450h, Lexus
X19|(BERO) X19, Bertone; (FIAT) X19, Fiat
Z8|(BMW) Z8, BMW
IND|(MASE) Indy, Maserati
SHA|(DODG) Shadow, Dodge
YUG|(ZCZY) Yugo (series), Zastavia (ZCZ-Yugoslavia)
REP|Replica
A90|(AUDI) 90, Audi
120|(DATS) 1200, Datsun; (FIAT) 1200, Fiat; (SIM) 120, Simca; (TRIU) 1200, Triumph; (VOLK) 1200, Volkswagen
735|(BMW) 735 Series, BMW
DYN|(DODG) Dynasty, Dodge; (OLDS) Dynamic 88, Oldsmobile; (CHRY) Dynasty, Chrysler
MAX|(BREM) Maxi-Taxi, Bremen Sport Equipment, Inc. (Bremen, IN); (DATS) Maxima, Datsun; (NISS) Maxima, Nissan
780|(VOLV) 780 Series, Volvo
ELC|(CHEV) El Camino, Chevrolet
S60|(VOLV) S60, Volvo
PCF|(CHRY) Pacifica (Sport Wagon), Chrysler
TEM|(FORD) Tempo, Ford (see English, French, German, and Italian Ford); (PONI) Tempest, Pontiac (Canadian) (Also see make Pontiac)
DB9|DB9
ETO|(SIM) Etoile, Simca
CLT|(DODG) Colt (imported), Dodge; (PLYM) Colt (Canadian), Plymouth
GLS|(SIM) GLS, Simca
MNA|(DETO) Mangusta, DeTomaso
4RN|(TOYT) 4-Runner, Highlander (4Runner), Toyota
L47|(LEXS) LX470, Lexus
JAR|(LAMO) Jarma, Lamborghini
ZX2|(FORD) ZX2, Ford
CUT|(OLDS) Cutlass/Ciera, Supreme, Oldsmobile
BIS|(BORG) Biscayne, Borgward; (CHEV) Biscayne, Chevrolet
B23|(MAZD) B2300, Mazda
530|(BMW) 530i, BMW
85C|(BMW) 850Ci, BMW
MTN|(MERC) Mountaineer (sport utility), Mercury
RR|(AMER) Rambler Rogue, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
C35|(CHEV) C/K 3500, Chevrolet; (MERZ) C350, Mercedes Benz
VCS|(ISU) VehiCross, Isuzu
QCK|(ZMCC) Quick Silver, Zimmer Motor Car Co.
CYN|(GMC) Canyon, General Motors Corp. ; (PORS) Cayenne, Porsche
TIB|(HYUN) Tiburon, Hyundai
968|(PORS) 968, Porsche
318|(BMW) 318i, BMW
LTC|(USEL) Lectric Leopard, U.S. Electricar Corp.
AXI|(ISU) Axiom, Isuzu
SM|(CITR) SM, Citroen
403|(PEUG) 403, Peugeot
SUR|(ASUN) Sunrunner, Asuna; (VOLK) Sunroof, Volkswagen
122|(VOLV) 122 Series, Volvo
24Z|(DATS) 240Z, Datsun
HU2|(HUMM) Hummer 2, HUMMER
MKL|Mark LT
J10|(JEEP) J-10, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) J-10, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) J-10, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
COA|(TOYT) Corolla, Toyota
VIT|(SUZI) Vitara, Suzuki; (TRIU) Vitesse, Triumph
311|(DATS) 311, Datsun
CHM|(STU) Champion, Studebaker
600|(BMW) 600, BMW; (DODG) 600, Dodge; (FIAT) 600D, Fiat; (MERZ) 600 Series, S600, Mercedes-Benz; (PONT) 6000, Pontiac
RIV|(BUIC) Riviera, Buick
XPL|(FORD) Explorer, Ford (see English, French, German, and Italian Ford)
440|(DODG) 440 Series, Dodge
STM|(CHEV) Style Master, Chevrolet
912|(PORS) 912, Porsche
FRD|(DESO) Firedom, DeSoto
FOC|(FORD) Focus, Ford (see English, French, German, and Italian Ford)
VER|(LINC) Versailles, Lincoln-Continental
CHL|(DODG) Challenger, Dodge
FJC|FJ Cruiser
S10|(CHEV) S10, Chevrolet
FRO|(FORD) Frontenac, Ford (see English, French, German, and Italian Ford)
EUR|(LOTU) Europa, Lotus; (VOLK) Eurovan, Volkswagen
STS|STS (Badged Separately Beginning 7/2003)
LEM|(METE) Lemoyne, Meteor (Canadian Mercury); (PONT) LeMans, Pontiac
MAV|(FORD) Maverick, Ford (see English, French, German, and Italian Ford)
CEL|(CHEV) Celebrity, Chevrolet
RIM|(FIAT) Rimto, Fiat
G20|(INFI) G20, Infiniti
R4|(RENA) R-4, Renault
160|(BMW) 1600, BMW; (HILL) 1600 Series, Hillman; (MG) 1600, MG; (PORS) 1600, Porsche; (SUBA) 1600 Series, Subaru
WRG|(JEEP) Wrangler, Jeep (for vehicle years 1989 to present, use VMA/JEEP); (JEP) Wrangler, Jeep (for vehicle years prior to 1970, use VMA/JEP); (AMER) Wrangler, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
RX|(SUBA) RX, Subaru
JAC|(EXCL) JAC 427 Cobra, Excalibur
LIM|(BUIC) Limited, Buick; (CHRY) Limousine, Chrysler; (PANE) Lima, Panther Westwinds, Ltd.
BRK|(CHEV) Brookwood, Chevrolet
E30|(MERZ) E300, Mercedes-Benz
HEA|(JENS) Healy, Jensen
SFT|(SUZI) Swift, Suzuki
FAI|(FORD) Fairlane, Ford (see English, French, German, and Italian Ford)
HHR|HHR
C55|C55, CLS55
88|(OLDS) 88, Oldsmobile
FLM|(LNCI) Flaminia, Lancia
GT6|(ALFA) Alfa GT6, Alfa Romeo
512|(FERR) 512, Ferrari
NOV|(CHEV) Nova (Chevy II & Concours), Chevrolet
60|(CADI) 60 Series, Cadillac
NIT|(DODG) Nitro, Dodge
TUS|(TVR) Tuscan, TVR
SP6|(TRIU) Sport &quot;6&quot;, Triumph
75|(CADI) 75 Series, Cadillac; (ROV) Rover 75, Rover
DIS|(LNDR) Discovery, Land Rover
MID|(MG) Midget, MG
REG|(BUIC) Regal, Buick; (OLDS) Regency (Ninety-eight Series), Oldsmobile
CAR|(KAIS) Carolina, Kaiser; (OPEL) Caravan, Opel (imported by Buick); (PACK) Caribbean, Packard; (PORS) Carrera, Porsche; (TOYT) Carina, Toyota
ALP|(ROOT) Alpine, Rootes; (SUNB) Alpine, Sunbeam
HER|(TRIU) Herald, Triumph
TRG|(VOLK) Touareg, Volkswagen
EPI|(ENVY) Epic, Envoy; (CHEV) Epica, LS & LT, Chevrolet
DB5|(ASTO) DB-5, Aston Martin
260|(DATS) 260Z, Datsun; (MERZ) 260 Series, Mercedes-Benz; (VOLV) 260 Series, Volvo
R17|(RENA) R-17, Renault
S65|SL65
EAG|(AMER) Eagle, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER)
GVT|(SUZI) Grand Vitara, Suzuki
SMT|(MERZ) Smart City Vehicle, Mercedes-Benz
PAC|(HUDS) Pacemaker, Hudson; (AMER) Pacer, American Motors (see make Rambler for Ramblers mfd. prior to 1966), Jeep (for vehicle years 1970-1988, use VMA/AMER); (EDSE) Pacer, Edsel
SRB|(CHEC) Superba, Checker
RAL|(OPEL) Rallye, Opel (imported by Buick)
TRO|(NISS) Terrano, Nissan; (OLDS) Trofeo, Oldsmobile
105|(ENGF) 105 E Series, English Ford (British)
BLZ|(CHEV) Blazer, Chevrolet
CL3|(MERZ) CLK350, Mercedes Benz
929|(MAZD) 929, Mazda
SKT|(SNOW) Skis and Tracks, Snowmobiles
MGG|(MG) MGB/GT, MG
ARM|Armada (Formerly Pathfinder Armada)
WIL|(BUIC) Wildcat, Buick
V50|(VOLV) V50 (Sport Wagon), Volvo
330|(DODG) 330 Series, Dodge; (BMW) 330I, BMW; (LEXS) ES330, Lexus; (BMW) 330Xi, BMW
XTC|(SUBA) XT Coupe, Subaru
GLF|(SUBA) GLF, Subaru
SAV|(GMC) Savanna (full-size van), General Motors Corp.; (PLYM) Savoy, Plymouth
REL|(PLYM) Reliant, Plymouth
OPI|(KIA) Opirus, KIA
SKY|(BUIC) Skylark, Buick; (PONT) Sky Chief, Pontiac; (STRN) Sky, Saturn
B40|(MAZD) B4000, Mazda
GTX|(PLYM) GTX, Plymouth
MGA|(MG) MGA, MG
EV1|(GM) EV1, General Motors
FX3|(INFI) FX35, Infiniti
LK3|(MERZ) CLK320, Mercedes-Benz
TAC|(TOYT) Tacoma, Toyota
CMP|(JEEP) Compass, Jeep
C23|(MERZ) C230, Mercedes-Benz
85F|(FIAT) 850 Fastback, Fiat
S30|(LEXS) SC300, Lexus
SPW|(CREL) Sparrow, Corbin Motors (electric vehicles)
102|(DKW) F102, DKW
S80|(VOLV) S80, Volvo
OME|(OLDS) Omega, Oldsmobile
MON|(ALFA) Montreal, Alfa Romeo; (CHEV) Monza, Chevrolet; (DODG) Monaco, Dodge; (FERR) Mondial, Ferrari; (MERC) Monterey, Mercury; (METE) Montcalm, Meteor (Canadian Mercury); (MITS) Montero/Montero Sport, Mitsubishi
GTP|(CONU) GTP, Consulier
MG1|(MG) 1100, MG
150|(FIAT) 1500, Fiat; (PORS) 1500, Porsche; (VOLK) 1500, Volkswagen
C28|(MERZ) C280, Mercedes-Benz
ARO|(SIM) Aronde, Simca; (SUZI) Aerio, Suzuki
BOX|(PORS) Boxter 986, Porsche
TRA|(ATV) Tracks only; (MERC) Tracer, Mercury; (SNOW) Tracks only, Snowmobiles
ESP|(LAMO) Espada, Lamborghini; (LOTU) Esprit, Lotus; (PANZ) Esperante, Panoz
RNR|(BUIC) Ranier, Buick
CPS|(AUST) Cooper &quot;S&quot;, Austin
R25|(DODG) Ram 2500 (pickup), Dodge
DUR|(DODG) Durango, Dodge
SUM|(EGIL) Summit, Eagle
FUR|(PLYM) Fury (also Grand Fury), Plymouth
MUR|(LAMO) Murcielago, Lamborghini ; (NISS) Murano, Nissan
A60|(AUST) Cambridge, Austin
J72|(PANE) J72, Panther Westwinds, Ltd.
LR|(ROV) Land Rover, Rover
PAS|(HOND) Passport, Honda; (TOYT) Paseo, Toyota; (VOLK) Passat, Volkswagen
TOW|(CHEV) Townsman, Chevrolet; (CHRY) Town & Country, Chrysler; (LINC) Town Car, Lincoln-Continental
500|(AUDI) 5000, Audi; (MASE) 5000 (series), Maserati; (FORD) Five Hundred (500), Ford; (MERZ) CLS500, Mercedes Benz; (MERZ) S500, Mercedes - Benz
827|(STLG) 827, Sterling
TRW|(ATV) Tracks and Wheels; (SNOW) Tracks and Wheels, Snowmobiles
CLR|(KIA) Clarus, Kia Motors Corp.
XL|(FORD) XL, Ford (see English, French, German, and Italian Ford)
XJS|(JAGU) XJS, Jaguar
650|(BMW) 650Ci, BMW; (BMW) 650i, BMW
PRD|(PACK) Predictor, Packard
SEB|(BREM) Sebring, Bremen Sport Equipment, Inc. (Bremen, IN); (CHRY) Sebring, Chrysler; (MASE) Sebring, Maserati
FGO|(RENA) Fuego, Renault
ZAG|(ALFA) Zagato, Alfa Romeo; (LNCI) Zagato, Lancia
DLT|(OLDS) Delta 88, LSS (Delta 88), Royale, Oldsmobile
WAY|(DODG) Wayfarer, Dodge
SNA|(TOYT) Sienna (van), Toyota
304|(PEUG) 304, Peugeot
THI|(VOLK) The Thing, Volkswagen
914|(PORS) 914, Porsche
TUN|(TOYT) Tundra, Toyota
XLR|(CADI) XLR, Cadillac
SLH|(LAMO) Silhouette, Lamborghini
